issue_num,datetime,body,login,mention_login
8538,2016-11-15 15:40:07,"@vespino can you please make a jsbin of your situation even if it does not reproduce the problem. It makes it easy to put into an app to test
",arschmitz,vespino
8538,2016-11-15 16:15:14,"@arschmitz I don't have an jsbin account. This is my project: ---. It works in the browser, but when exporting is to iOS using Phonegap Build I'm getting the error. I can send you a zip with all the files so you can build
",vespino,arschmitz
8538,2016-11-15 16:20:03,"@arschmitz I'm using Phonegap Build which is the same as Cordova/Phonegap only easier. I can send you a simplefied example, but you need to convert it to an iOS app using Phonegap Build. Can/will you do that?
",vespino,arschmitz
8538,2016-11-15 16:31:09,"@arschmitz does this work? https://jsbin.com/jumajer/7/edit?html,output

I'm using jQuery Mobile 1.4.5 and jQuery 1.11.1 btw.
",vespino,arschmitz
8533,2016-12-13 21:17:02,@marioja Can you generate a js bin example using your code based on contribution guidelines? Please reopen this one when you do.,apsdehal,marioja
8532,2016-12-01 19:12:37,"@jasonjyu I guess you opened PR from wrong branch, closing this for now.",apsdehal,jasonjyu
8530,2016-10-13 12:58:51,"@duselguy sorry i missed that it needed to be collapsed i can reproduce this cross browser now. We just need to adjust the z-index on `:focus`. Thank you for reporting this. What on chrome for android looks different i just tried and everything looked the same to me? can you provide a screenshot of the difference? 
",arschmitz,duselguy
8530,2016-10-13 14:51:40,"**@arschmitz** 
The issue contains 2 parts:
1) Expand than collapse in the demo from [jQuery Mobile API Documentation](http://api.jquerymobile.com/collapsibleset/) cause different look for the first, second, etc., and the last in **FF/Chrome on desktop Win7**:
**First (""partial"" blue glow):**
![ff1](https://cloud.githubusercontent.com/assets/22796143/19352794/d6efce0a-9169-11e6-8bd7-ca9bb22b2bbd.jpg)
**Last (""full"" blue glow):**
![ff2](https://cloud.githubusercontent.com/assets/22796143/19352823/f1c1a398-9169-11e6-80a4-4511678b0dbe.jpg)
2) The output looks **totally** different on different platforms:
 **FF/Chrome on desktop Win7 (""full"" blue glow):**
![ff2](https://cloud.githubusercontent.com/assets/22796143/19353319/9cd73e9a-916b-11e6-87e7-32e3a26aaf3d.jpg)
**Safari on smartphone iOS (grey background):**
![img_0451](https://cloud.githubusercontent.com/assets/22796143/19353136/04885ac0-916b-11e6-9627-0f6ef7aba4c2.PNG)

P.S. As the 1st part looks like a bug, then the 2nd part looks like a wrong way at all.
",duselguy,arschmitz
8529,2016-10-10 22:54:00,"@asdfrog Please review repo's Contributing guidelines https://github.com/jquery/jquery-mobile/blob/master/CONTRIBUTING.md and create a JSBin for the issue.
",apsdehal,asdfrog
8529,2016-10-10 23:17:58,"@apsdehal I created a JSBin (http://jsbin.com/juvizupofu/edit?html,output) and the issue appears solved.

Can I clarify though that https://code.jquery.com/mobile/git/jquery.mobile-git.js is V1.4.5?

To be clearer about the issue, I am opening the popup via the 'Open the Dialog' link and trying to select the 'Test Checkbox' at the bottom of the popup. In V1.4.4 this worked fine, but in V1.4.5 it doesn't
",asdfrog,apsdehal
8529,2016-10-10 23:26:48,"OK, thanks @apsdehal I've updated the JSBin (http://jsbin.com/wevekayaji/1/edit?html,output) to use jQuery mobile 1.4.5, and the issue does exist in this example.
",asdfrog,apsdehal
8527,2016-10-04 07:39:30,"Thanks @slavap . I agree. Since it's a small change in theme CSS we should be able to make this change for 1.5.
",jaspermdegroot,slavap
8517,2016-09-09 10:53:00,"@ceblanda @arschmitz what about the following sequence:

page -> dialog1 -> dialog2

If you hit back from dialog2, you may not want to skip dialog1, depending on the desired interaction. For example, if you have a button in a dialog like ""Advanced..."" that brings up another dialog.

In version 1.4.x the framework would not skip past a dialog when coming back **from a dialog**.
",gabrielschulhof,ceblanda
8513,2016-09-01 10:45:35,"@vrbvillor 

Please follow the instructions in our [contributing guidelines](https://github.com/jquery/jquery-mobile/blob/master/CONTRIBUTING.md#issues) and include a simple test page, information about which versions are used, which OS/browser you tested on, etc.. Thanks.
",jaspermdegroot,vrbvillor
8513,2016-09-02 01:18:55,"@Eccenux   Thanks a lot    The problem resolves.
",vrbvillor,Eccenux
8512,2016-09-01 10:46:54,"@vrbvillor - Please provide a complete bug report. See https://github.com/jquery/jquery-mobile/issues/8513#issuecomment-244043002. Thanks.
",jaspermdegroot,vrbvillor
8512,2016-09-09 01:15:02,"@apsdehal  What's your code for?  The outlook of yours is not what I want.
",vrbvillor,apsdehal
8510,2016-08-31 11:19:17,"@vrbvillor 

Each new version comes with an upgrade guide and changelog. These can be found on the website [jquerymobile.com](http://jquerymobile.com).
Please note that this issue tracker is meant for bug reports. For questions you can use the (forum)[https://forum.jquery.com/jquery-mobile].
",jaspermdegroot,vrbvillor
8509,2016-08-31 12:41:32,"@arschmitz is right.
",jaspermdegroot,arschmitz
8509,2016-08-31 13:25:20,"@jaspermdegroot we should be able to totally drop that rule now we should never define a background on ui-dialog, thats only there to negate `ui-page-theme-*` which will move down a level where it should be
",arschmitz,jaspermdegroot
8507,2016-09-24 22:05:56,"@jaspermdegroot Any particular reason [these](https://github.com/jquery/jquery-mobile/blob/3d7eaceff3292058833a110283695ed8cd9f8464/css/themes/default/jquery.mobile.theme.css#L182) were removed in https://github.com/jquery/jquery-mobile/commit/bf6bb09d40d6cd1da5df07dc338f5ea9cf2c522c 
",apsdehal,jaspermdegroot
8507,2016-09-24 22:14:02,"@apsdehal - That was because we are switching from `::after` pseudo element to `span`s for icons.
",jaspermdegroot,apsdehal
8507,2016-09-25 05:09:46,"@apsdehal - Yeah, that's correct.
",jaspermdegroot,apsdehal
8506,2016-08-31 12:13:32,"@jaspermdegroot Did you mean #8439?
",apsdehal,jaspermdegroot
8506,2016-08-31 12:31:55,"@apsdehal 

Yes! Thanks!!
We have to make the same CSS changes (padding) in the selectmenu CSS.
Do you remember if there was a specific reason to keep using position absolute for the count bubble, and not make it float? Now it can mask the button text, if we make it float it won't.
",jaspermdegroot,apsdehal
8503,2016-08-29 09:58:28,"@vrbvillor 

This has been fixed in branch master. See http://view.jquerymobile.com/master/demos/forms-field-contain/ for example.
",jaspermdegroot,vrbvillor
8503,2016-08-31 07:26:56,"@vrbvillor

> The third component is on the new line. But the content of the select is not too long to have this apperance.

There is already a ticket for this: #8493

> What's the select for? To toggle switch the slider on/off ??

The flip toggle examples have been fixed in PR #8494 (preview: http://view.jquerymobile.com/demos/demos/forms-field-contain/), but this PR has not been merged in master yet.

> Why the caret of the two select are not at the same position?

We were aware of this problem, but there was no ticket for this so I opened one: #8506 

> This one the button without icon is not as high as the one with icon.
> But in this picture, it seems the left one is over hight.

I will look into this. Can you tell me what font is used in your examples?
",jaspermdegroot,vrbvillor
8503,2016-08-31 07:48:32,"@vrbvillor 

I know that it's our demo page. I just want to test with the same font as you.
What Windows version and what version of IE/Edge are you using?
",jaspermdegroot,vrbvillor
8503,2016-08-31 18:48:23,"@vrbvillor 

Your system uses the SimSun font for latin characters. I tested on a Windows 7 system with that font and was able to reproduce the problem. I tested with many other serif and sans-serif fonts but it only happened with SimSun.

In the code inspector in Chrome, can you select the `body` element and then change the font-family in this rule:



to:



Is the Arial font used now (and the problem gone) or still see the same font?
",jaspermdegroot,vrbvillor
8502,2016-08-29 10:06:16,"@anhnguyenict 

I just tested this on a Nexus 5 phone, Android 6.0.1, Chrome 52 and I am not able to reproduce the problem. I scrolled down to the ""Transitions"" section and tried all type of transitions, closing and reopening the popup very fast, and they work as expected.
Can you provide us info about your device, OS, and browser version? Thanks!
",jaspermdegroot,anhnguyenict
8502,2016-08-29 10:44:42,"@jaspermdegroot 

I tested on Safari of iphone 6, Android 5.1.1 and Emulator on Chrome 52

Example:
- At step-2, you open ""No transition"" popup
- At step-3, you close ""No transition"" popup by click on ""**Flow**""
- At step-4, you must open ""**Flow**"" again

Notes: the **popup type** at step-3 and step-4 must **same**
",anhnguyenict,jaspermdegroot
8502,2016-08-29 10:57:48,"@anhnguyenict 

Ok, I understand what you mean but this is not a bug but expected behaviour.

When you open a popup, the page gets an overlay that covers the whole page, and the popup comes on top of it. When you click outside the popup you are clicking on the overlay, and this event triggers closing of the popup. In your example it means you are not clicking on the ""Flow"" button but on the overlay of the ""No transition"" popup.

The transition examples use a transparent overlay but you can also theme this with `data-overlay-theme` (see ""Photo lightbox"" section). If you don't want the overlay, you can use `data-dismissible=""false""`. In that case you have to handle closing the popup yourself.

I hope this helps. Closing this ticket as not a bug.
",jaspermdegroot,anhnguyenict
8501,2016-08-23 18:02:21,"@Michael-F-Ellis 

This doesn't seem to be a problem in jQuery Mobile itself. This JS Bin test page shows that without your custom CSS the issue doesn't appear: http://jsbin.com/nomateyobe/edit?html,output
Something in your cafe-au-lait.css stylesheet breaks the jQuery Mobile grid.

I am going to close this ticket since it's not a bug. You can post on the [jQuery Mobile forum](https://forum.jquery.com/jquery-mobile) to ask for help with solving your problem. Note that a relative link to your cafe-au-lait.css stylesheet isn't useful without knowing your domain. It's best to include a JS Bin test page with all your custom CSS in it. See our [contributing guidelines](https://github.com/jquery/jquery-mobile/blob/master/CONTRIBUTING.md#issues) for info about this.
",jaspermdegroot,Michael-F-Ellis
8501,2016-08-23 22:44:55,"@Michael-F-Ellis 

I didn't realise that cafe-au-lait.css was a renamed jQuery Mobile theme CSS stylesheet, downloaded from the ThemeRoller. I tested again, see http://jsbin.com/bufuyiguku/1/edit?html,output. Also tested with exactly the same page, using the file system (file://) but I can't reproduce the problem. Very strange.
",jaspermdegroot,Michael-F-Ellis
8499,2016-08-23 18:18:38,"@karenbennett - Thanks for reporting this. I added a fix for this to PR https://github.com/jquery/jquery-mobile/pull/8494.
",jaspermdegroot,karenbennett
8496,2016-08-05 05:51:34,"@sawan619 

This issue tracker is meant for reporting bugs. For questions you can use the [jQuery Mobile forum](https://forum.jquery.com/jquery-mobile). See also our [contributing guidelines](https://github.com/jquery/jquery-mobile/blob/master/CONTRIBUTING.md#issues).

Closing as not a bug.
",jaspermdegroot,sawan619
8448,2016-06-22 18:38:36,"@arschmitz Fixed.
",apsdehal,arschmitz
8435,2016-06-02 20:00:27,"@jdc20181 i cant reproduce your issue the collapsibles are full width for me on all the devices i tried. If you are still facing this problem please create a simple jsbin test page so we can lookinto and debug this issue. 

I'm going to close this until then
",arschmitz,jdc20181
8431,2016-06-12 05:19:44,"@arschmitz Should I merge this one?
",apsdehal,arschmitz
8429,2016-05-05 09:29:24,"@faabalia - I'm also currently experiencing this same issue.  I believe it has to do with a conflict between JQuery Mobile hiding the data-position=""fixed"" elements on the page (i.e. the header and footer) and the native android select options menu.

As a workaround if you hide the header and footer earlier than JQuery Mobile normally does, things work correctly.

I've added a demo of this over at stackoverflow as github markup doesn't seem to like HTML pages being inserted directly into comments: http://stackoverflow.com/questions/36906229/jquery-mobile-error-with-select-menu-in-android-with-chrome-version-50
",clintirving,faabalia
8429,2016-05-06 07:13:55,"Hi @faabalia 

I'm glad my second solution works for you - it's definitely the better option as it's much closer to addressing the cause than the first option which was a pretty far-fetched workaround.

Interesting observation regarding the text input - don't worry, there's a solution to this which just expands on my previous answer.  By adding **data-hide-during-focus=""input, textarea""** jquery-mobile will still attempt to hide the header/footer for input and textarea fields.  As you've observed, this still causes issues for your selectmenu field because it attempts to show the header and footer again when the input text field loses focus.  You can entirely remove the hide header/footer on focus functionality by instead adding

**data-hide-during-focus=""""**

to your header and footer.
",clintirving,faabalia
8429,2016-05-06 23:11:04,"Hi @faabalia - check to make sure that you have put data-hide-during-focus="""" in both your header AND your footer.  Also check to make sure that Chrome isn't loading a cached page (it often does this).  I reproduced your scenario yesterday and I believe this does fix the issue.  The value ""input, textarea, select"" for o.hideDuringFocus is just the default value in jQuery mobile of hideDuringFocus - adding the data-attribute overrides this.
",clintirving,faabalia
8429,2016-05-07 03:00:01,"Hi @lukebarber i have exact issue as you. i have tried the solutions of adding data-hide-during-focus="""" 
to both header and footer and to no avail. has anyone tried this and not work still? 
",crs2m5,lukebarber
8429,2016-05-18 22:11:28,"@nthapakiTransplant are you saying the dropdown on your desktop page which does not use jQuery Mobile does not work after redirecting to it from the jQuery Mobile site?
",arschmitz,nthapakiTransplant
8429,2016-05-18 22:20:07,"@nthapakiTransplant that can't possibly be jQuery Mobile if jQuery mobile is not on the page your having the issue with.
",arschmitz,nthapakiTransplant
8428,2016-04-28 18:41:09,"@gabrielschulhof is there a specific demo/example where I can see this?
",cgack,gabrielschulhof
8428,2016-04-29 11:17:10,"@cgack I was going to build selectmenu that way to save on DOM manip, but I couldn't, because it was marking all pages as `position: relative`.

Try this:
1. Go to http://jsbin.com/zifoxi/
2. Click ""Go to other page""
3. Click ""Go back""
4. Click ""Create popup""
5. Click ""Go to other page""

At this point the other page will appear below the current page, which is itself `visibility: hidden`-ed, because, upon its creation, the toolbar set all pages to be `position: relative`, so now they appear below one another.

This problem doesn't happen if you attach the toolbar div to the DOM and into a page before instantiating the toolbar on it.
",gabrielschulhof,cgack
8420,2016-04-06 04:49:57,"Hi @yomasa could you use http://jsbin.com/huvoraba/1/edit?html,css,js,output for a better explanation?
",marti1125,yomasa
8420,2016-04-28 22:15:55,"@agcolom jqm cant nor ever could work with the local file protocol
",arschmitz,agcolom
8420,2016-05-08 23:46:24,"That's  basically because it works on my cell phone in firefox
On Apr 28, 2016 6:16 PM, ""Alexander Schmitz"" notifications@github.com
wrote:

> @agcolom https://github.com/agcolom jqm cant nor ever could work with
> the local file protocol
> 
> —
> You are receiving this because you were mentioned.
> Reply to this email directly or view it on GitHub
> https://github.com/jquery/jquery-mobile/issues/8420#issuecomment-215579149
",yomasa,agcolom
8419,2016-04-06 04:56:56,"Hi @ktgrach could you add an example about your problem using this: http://jsbin.com/huvoraba/1/edit
",marti1125,ktgrach
8418,2016-07-05 16:34:28,"@Hywan Are you willing to update your PR according to latest master?
",apsdehal,Hywan
8418,2016-07-08 06:31:05,"@apsdehal Done :smiley:.
",Hywan,apsdehal
8418,2016-07-08 09:01:29,"@Hywan This has landed into master 2f00774. Thanks a lot.
",apsdehal,Hywan
8417,2016-04-01 10:47:25,"Landed in https://github.com/jquery/jquery-mobile/commit/fe366ad30a0a51f968d8a240c575bcfa26137746

@cogwurx - See http://contribute.jquery.org/commits-and-pull-requests/#commit-guidelines for guidelines about commit messages. We use a tool ""commitplease"" to prevent incorrect messages, but it looks like this isn't working for you since you were able to commit with a message that doesn't match the guideline.
",jaspermdegroot,cogwurx
8416,2016-04-07 16:26:23,"Hi @szollosi  I found an example in stackoverflow. This example uses jqm 1.4.0
 http://stackoverflow.com/questions/21257556/jquery-mobile-how-to-table-search-bar
http://jsfiddle.net/ezanker/fr8Yd/2/
![rank_jqm](https://cloud.githubusercontent.com/assets/223240/14358605/4d18e2a2-fcb3-11e5-9516-5cd49406e6cf.png)
![jqmdemofilter](https://cloud.githubusercontent.com/assets/223240/14358606/4d46f412-fcb3-11e5-86d8-f13e9bd03b5c.png)

Hi @arschmitz could you help with this if it is a issue in demo?
",marti1125,szollosi
8414,2016-03-22 18:31:48,"@bkazi 

Here is the log of our team meeting from a few weeks ago in which we discussed this: http://irc.jquery.org/%23jquery-meeting/default_%23jquery-meeting_20160225.log.html#t14:16:44
",jaspermdegroot,bkazi
8414,2016-03-22 20:07:03,"@jaspermdegroot I sent a draft about jQuery Mobile husting bugs but I did not receive any feedback :(
",marti1125,jaspermdegroot
8413,2016-03-22 18:27:29,"@wwy94621 Can you create a fiddle for this and share the link here?
",apsdehal,wwy94621
8413,2016-03-29 00:59:23,"@apsdehal Did you check the fiddle, do you see the bug?
",wwy94621,apsdehal
8408,2016-03-20 09:44:23,"@exgphe jQuery 2.2 was released after jQuery Mobile 1.4.5 and is not supported by it. This is fixed in the latest code which will be for 1.5.0. Closing as a duplicate of #8381
",apsdehal,exgphe
8407,2016-03-21 08:22:41,"@apsdehal - Your last comment sounds right to me.
",jaspermdegroot,apsdehal
8406,2016-03-21 08:07:37,"Thanks for fixing this @apsdehal !

@cogwurx has been tweaking the menu styles. I think the background color you set in this PR has to be adjusted to match his style and @cogwurx probably has to fix selectors in his PR to match your changes. See https://github.com/jquery/jquery-mobile/pull/8389/files#diff-ccdaf42db1312d7cb7e21a8bb76543d6R976.
",jaspermdegroot,apsdehal
8406,2016-03-21 08:45:39,"@jaspermdegroot I will fix my change, that is why I was waiting for your comment before merging it. :)
",apsdehal,jaspermdegroot
8401,2016-04-25 14:28:08,"Closing as fixed @dotku kindly use #jqueryui on freenode for further help with implementation.
",apsdehal,dotku
8400,2016-03-18 11:12:30,"@dotku - Thanks for reporting the issue! The API documentation has its own repo. I opened a ticket there https://github.com/jquery/api.jquerymobile.com/issues/387
",jaspermdegroot,dotku
8399,2016-03-15 19:56:09,"hi @dotku  can I try this in xcode ?
",marti1125,dotku
8399,2016-03-16 19:08:24,"@marti1125 you could but I don't if it has same issue. It is working on chrome, since refresh action is always triggered; but there won't be any effect on safari.
",dotku,marti1125
8399,2016-05-12 18:28:47,"@dotku Fiddle created: http://jsbin.com/vucahibayu/1/
",apsdehal,dotku
8395,2016-03-08 13:22:49,"@s-moon Hi, I've just checked your signature and it all looks fine to me (both your name and email address seem to match those recorded on the PR). 
@scottgonzalez Are you aware of any issues with the CLA tracker at present? Thanks. 
",agcolom,s-moon
8395,2016-03-08 13:26:20,"@s-moon Thanks for the PR. It looks good and can be merged as soon as we figure out why we're getting this error on the CLA check :-)
",agcolom,s-moon
8393,2016-03-15 21:44:26,"Hi @danatemple Could tell me what do you expect? what is the final design. please
I test in chrome and firefox

![textarea](https://cloud.githubusercontent.com/assets/223240/13795046/059035b8-eacd-11e5-9c30-f0cbeb55bdb1.png)
",marti1125,danatemple
8393,2016-04-15 16:28:59,"Hi @danatemple I am trying this http://jsfiddle.net/losnir/nnkeH/1/ from http://stackoverflow.com/questions/18262729/how-to-stop-window-jumping-when-typing-in-autoresizing-textarea I think is a bug with textarea (jqm)

https://github.com/jquery/jquery-mobile/issues/6898
",marti1125,danatemple
8392,2016-03-03 13:29:42,"@marti1125 Do you mean the track being over the input field? If this is the case, there is a ticket for it with all the details https://github.com/jquery/jquery-mobile/issues/7991 and I believe this is fixed in master.
",agcolom,marti1125
8389,2016-02-25 13:46:50,"@cogwurx 

The changes look good. I noticed one problem. When an accordion is being expanded it gets the green active style, but this style is not removed after the accordion is being collapsed. It remains green until another button gets focus. In the current situation the active style isn't really clear, but it does get removed as soon as the accordion is collapsed (http://view.jquerymobile.com/1.5-demos-issues/demos/). Can you give this a look?

Besides that there are a few minor style guide issues. See my comments in the diff.

Thanks!
",jaspermdegroot,cogwurx
8389,2016-03-09 20:40:13,"@jaspermdegroot 

Just pushed the updates.Fixed the style guide spacing and the accordion focus.Let me know if there is anything else.
",cogwurx,jaspermdegroot
8389,2016-03-10 19:18:05,"@cogwurx 

Thanks. See my two comments on the diff. After that it's good to land.
",jaspermdegroot,cogwurx
8387,2016-02-19 16:41:16,"@cogwurx will create a new PR using the right branch. Closing.
",jaspermdegroot,cogwurx
8385,2016-03-16 16:37:27,"@marti1125 the fix isn't passing the test. You may try it yourself, if you feel like it :)
",Palestinian,marti1125
8384,2016-02-17 14:53:25,"@Jahrenski 

Chaining popups is currently not possible. This is a known/documented limitation of the popup widget. See ""Note: Chaining of popups not allowed"" here: http://api.jquerymobile.com/popup/. It also shows a workaround.
",jaspermdegroot,Jahrenski
8382,2016-03-03 21:23:11,"Hi @plweil why should be buttons insteand of `<a></a>` ?
I can use tab to focus and enter to expand
https://github.com/jquery/jquery-mobile/blob/master/js/widgets/collapsible.js#L153
",marti1125,plweil
8382,2016-03-04 02:27:01,"@plweil you are correct about the accessibility issue we don't necessarily need to use buttons but if we use links we need to use proper aria attributes and handlers to make them work as expected.

That said the collapsible widget has been deprecated in 1.5 and we are using the jQuery UI accordion widget instead which is properly accessible in all of our testing. However if you do find any problems with it please let us know. 
",arschmitz,plweil
8382,2016-03-04 13:59:27,"> On Mar 3, 2016, at 8:27 PM, Alexander Schmitz notifications@github.com wrote:
> 
> @plweil you are correct about the accessibility issue we don't necessarily need to use buttons but if we use links we need to use proper aria attributes and handlers to make them work as expected.

Yes, one could apply role=""button"" to anchors (or even to divs or spans, for that matter), but why bother with that? Why not use something with the correct native semantics already there?

> That said the collapsible widget has been deprecated in 1.5 and we are using the jQuery UI accordion widget instead which is properly accessible in all of our testing. However if you do find any problems with it please let us know.

Thanks, I will take a look at 1.5 and the JQ UI accordion, since I am using the collapsible widget extensively.
",plweil,plweil
8381,2016-02-23 14:19:39,"Closing this ticket, based on @arschmitz his comment.
",jaspermdegroot,arschmitz
8381,2016-02-23 14:21:24,"@jaspermdegroot i'm going to open this to discuss a possible 1.4.6 just to add compatibility at this weeks meeting we can update once a decision is made. 
",arschmitz,jaspermdegroot
8381,2016-03-15 10:46:05,"@arschmitz any information about 1.4.6?
",Gemorroj,arschmitz
8381,2016-04-25 14:29:32,"@arschmitz What is the final stance on 1.4.6?
",apsdehal,arschmitz
8381,2016-05-25 17:56:27,"@bassena We are very close. We are working API docs and upgrade guide at the moment.
",apsdehal,bassena
8381,2016-05-25 18:06:32,"@apsdehal Glad to hear!
",bassena,apsdehal
8379,2016-02-06 13:17:41,"@jrahma while we may considder individual icons and will also get a whole new pack when we adopt chassis we will not add bulk icons as it wil add too much blot to the build you can use http://andymatthews.net/code/jquery-mobile-icon-pack/
",arschmitz,jrahma
8378,2016-02-06 13:00:28,"@jrahma thank you for the request however this is outside the scope of jQuery mobile. we don't handle things like data base connections or encryption and currently have no plans to. There are options that do this sort of thing and integrate well like couchbase mobile.
",arschmitz,jrahma
8375,2016-02-06 13:08:25,"@jrahma thank you for this feature request this is something we would potentially consider adding though it would like be in jQuery UI and shared between the two libraries. Im going to close this since we don't keep feature requests open however feel free to continue to comment here and discuss details and implementation. IF you are interested in adding a proposal to add this to UI. Feel free to open an issue on the jQuery UI issue tracker / wiki as well
",arschmitz,jrahma
8373,2016-02-06 13:11:58,"@jrahma this is a great idea and something we are planning though in a bit of a round about way. We are planning on switching to the Chassis css framework once its ready and will use its themeroller. This has already been planned to support this type of functionality. 
",arschmitz,jrahma
8371,2016-02-06 13:15:19,"@jrahma please see our contributing guidelines. https://github.com/jquery/jquery-mobile/blob/master/CONTRIBUTING.md and create a jsbin test page using our template http://jsbin.com/ofuhaw/1/edit which reproduces the issue. 
",arschmitz,jrahma
8367,2016-02-03 14:51:29,"@ourjouwan we are a team of volunteers and cannot always respond to every issue immediately we all have full time jobs. Also you closed your issue which would indicate you found your problem. 

If you believe there is a bug in jQuery Mobile please see our contributing guidelines https://github.com/jquery/jquery-mobile/blob/master/CONTRIBUTING.md and include all the information listed there as well as a full jsbin test case using our template http://jsbin.com/ofuhaw/1/edit
",arschmitz,ourjouwan
8363,2016-03-03 22:09:39,"Hi @wwy94621 I trying this https://jsfiddle.net/20zou0qb/
but I can not test  the example =/
",marti1125,wwy94621
8362,2016-01-25 14:28:54,"@p60424 I tried to replicate your issue in this [JSBin](http://jsbin.com/wonepiduxo/edit?html,js,output), but could not see the mentioned issue. Can you give more details about your platform? 
",apsdehal,p60424
8362,2016-01-26 01:34:15,"@apsdehal 
1.
 I use my phone's browser to view the JSBin you supply, it will show the similar result as my issue both in iOS and Android. (click Event ID 1 and then click Event ID 2 quickly, both these two collapsible titles will highlight with blue background but not show any content)
![screenshot_2016-01-26-09-37-15_com android chrome](https://cloud.githubusercontent.com/assets/13741347/12570201/844fe350-c410-11e5-8808-3f3b6f367efe.png)

2.
The testing web page was put in my server site and I linked to it through the Chrome browser under the ""Developer Tools (simulate as Apple iPhone 5)"".
Under this situation, If you move mouse (which looks like a small black circle) between two titles (ex: between Event ID 1 and Event ID 2) then the wrong issue will highly happen after you click it. 

For example,
If the black circle is much nearer to Event ID 1 than Event ID 2, it will cause the issue as following figure.
![ask_n1](https://cloud.githubusercontent.com/assets/13741347/12569735/7b02b90c-c40c-11e5-945c-f492d7832f0f.png)

I'm not sure whether this issue is caused by the lower linking speed :-/
",p60424,apsdehal
8362,2016-02-03 21:48:41,"@p60424 I was able to reproduce the issue, and we will try to fix it. But collapsible is going to be deprecated in the upcoming version 1.5, so kindly use the accordion widget instead of that. 
",apsdehal,p60424
8359,2016-05-12 12:09:13,"@nsteenbeek Were you able to fix the issue? 
If not kindly provide me a fiddle so I can test it first on a Windows 10 browser.
",apsdehal,nsteenbeek
8359,2016-05-16 20:35:43,"Hi @apsdehal, It resulted in closing the Windows 10 app. When running directly in the browser it will not close the browser. So, that fiddler will not help, since you need an app.
",nsteenbeek,apsdehal
8359,2016-06-25 13:15:25,"@nsteenbeek I would still need a basic jsbin showing all your code so that I can replicate that in Cordova.
",apsdehal,nsteenbeek
8358,2016-01-18 20:57:34,"@patrickhlauke thank you looks good ill land this shortly
",arschmitz,patrickhlauke
8358,2016-01-18 21:01:05,"@patrickhlauke travis will let us know soon enough
",arschmitz,patrickhlauke
8358,2016-01-18 22:23:27,"@patrickhlauke yeah we have been having trouble with those randomly failing lately need to track that down
",arschmitz,patrickhlauke
8358,2016-01-20 19:57:23,"@patrickhlauke nope your good
",arschmitz,patrickhlauke
8357,2016-02-09 18:19:25,"@arschmitz Is it still worth pursuing a change to this code to potentially handle the case in the future?
",dpolivy,arschmitz
8357,2016-02-09 18:34:42,"@arschmitz Any timeline for 1.6 to be released?
",dpolivy,arschmitz
