issue_num,datetime,body,login,mention_login
551,2016-12-30 07:36:52,"@jvillard
Thanks!~
As your message, infer can not support with python3.5? we just let infer  execute in python 2.7 version?
",vincentyao,jvillard
551,2017-01-10 10:29:34,"@kstreee 
thanks for your help. i use it in python2.7 now ~~~",vincentyao,kstreee
549,2017-01-19 18:20:51,"@sblackshear has imported this pull request.  If you are a Facebook employee, you can view this diff [on Phabricator](https://phabricator.intern.facebook.com/D4380560).",facebook-github-bot,sblackshear
545,2017-01-05 10:34:03,"@akotulski Thanks for the workaround suggestion. Yes, i've compiled the `infer` from source and will apply the suggested workaround and report back the result.

 > https://github.com/facebook/infer/blob/master/infer/src/clang/ClangCommand.re#L32
simply change it to let infer_cxx_models = false.

It would be nice, to make it configurable, though. That would make patching `infer` avoidable.

> I have plans to change this mechanism, but I suspect it will take a while to complete.

That would be great to get fixed ASAP, because i suspect that each and every non trivial C++ project will exhibit that problem.",davido,akotulski
543,2016-12-24 04:45:43,"@akotulski  When I upgrade infer I get the below error

Warning: You are using a pre-release version of Xcode.
You may encounter build failures or other breakages.
Please create pull-requests instead of filing issues.
Error: infer 0.8.1 already installed",devKrishnan,akotulski
543,2016-12-26 11:22:42,@jvillard  It worked,devKrishnan,jvillard
541,2016-12-23 10:10:04,"@jvillard 
thank you for info. I will take a try.

I thought R.java is always created automatically by the build system 🤔 
Something is going bad when building app with , maybe",omuomugin,jvillard
536,2016-12-16 07:13:05,"Hi @dulmarod 

Thank you for your replay.  My question was answered.
",leo-yinle,dulmarod
535,2016-12-16 04:45:25,"Hi @sblackshear ,
I rebased on Infer master and change  to . Please check it. 

By the way, I still cannot fully understand why you use  instead of . 
Could you give me a reference for that?",KihongHeo,sblackshear
535,2016-12-16 16:51:46,"@sblackshear has imported this pull request.  If you are a Facebook employee, you can view this diff [on Phabricator](https://phabricator.intern.facebook.com/D4319797).",facebook-github-bot,sblackshear
535,2016-12-16 17:59:30,"@sblackshear has imported this pull request.  If you are a Facebook employee, you can view this diff [on Phabricator](https://phabricator.intern.facebook.com/D4319797).",facebook-github-bot,sblackshear
535,2016-12-16 18:46:15,"@sblackshear has imported this pull request.  If you are a Facebook employee, you can view this diff [on Phabricator](https://phabricator.intern.facebook.com/D4319797).",facebook-github-bot,sblackshear
535,2016-12-16 19:41:49,"@sblackshear has imported this pull request.  If you are a Facebook employee, you can view this diff [on Phabricator](https://phabricator.intern.facebook.com/D4319797).",facebook-github-bot,sblackshear
534,2016-12-13 10:12:50,"@jeremydubreil Status is a normal very basic enum. Here is the main part in case you need it:



Hope it helps",carocad,jeremydubreil
527,2016-12-07 07:11:41,@jvillard  Can you please reply I am stuck?,harshikesh,jvillard
527,2016-12-07 09:18:57,"Thanks for explaining @jvillard . 

Problem statement :

>  What I am trying to achieve is to run Infer on some files, then re analyse those files after fixing issues. 

First I whitelisted some files on which I want to run infer then,
_I tried all these commands._ 
`infer -- ./gradlew run`  //I was running this each time after fixing my issues It worked but it is taking too much time. 

`infer --reactive -- ./gradlew --offline run` // This gives no issues found each time after first build

`infer --changed-files-index changed_files.txt --reactive -- ./gradlew run` // This gives no issues found. If I don't use --reactive It takes same time as` infer -- ./gradlew run`

I tried 
`-j 16` but It was not of much help because it took same time.

Can you please suggest what should be done to get result faster for specific files. 

",harshikesh,jvillard
524,2016-12-06 09:55:13,"Thanks @bootstraponline! Unfortunately, the version reported doesn't take into account the `.1` as you correctly point out...",jvillard,bootstraponline
518,2016-12-05 08:41:58,"Hi @KihongHeo, It's expected that the output is a little bit different with `-j 1` than with other modes, so I don't think your last example shows a difference in behaviour between the two. Could you please clarify?",jvillard,KihongHeo
518,2016-12-06 02:48:40,"Hi @jvillard, 
 does not invoke the checkers (i.e.,  is not executed).",KihongHeo,jvillard
518,2016-12-07 15:46:41,@KihongHeo I'm looking into this.,jvillard,KihongHeo
518,2016-12-16 11:55:23,"Thanks for the report @KihongHeo, this should be fixed now!",jvillard,KihongHeo
517,2016-12-07 10:19:22,"Hi @akotulski

Thank you for your response.

In https://llvm.org/bugs/show_bug.cgi?id=31291, the bug is expected to be closed. However, I still wonder how should I do to make 'setup.sh' work? Is there any concrete guide?",leo-yinle,akotulski
517,2016-12-08 04:22:07,"Hi @akotulski  and @leo-yinle ,
I also have a problem but I am not sure it is the same as the one above. 
In my case, I got the following error messages during the clang compilation.



I use 
",KihongHeo,akotulski
517,2016-12-08 13:24:51,"I just committed https://github.com/facebook/infer/commit/3096e8448b124607dc0a0a0df99795711502683f to fix that problem. Please fetch infer's master and remember to update `facebook-clang-plugins` submodule by running `git submodule update`

@KihongHeo by the fact that you are using ubuntu 14.04 I'd say it's likely the same issue. Please try again with newest version of infer.",akotulski,KihongHeo
516,2016-12-05 09:11:50,"Hi @jvillard ,

I will move the second one into a new issue. ",KihongHeo,jvillard
514,2016-12-01 15:27:53,"Like @jvillard, I think it will be hard to tell without seeing more code, but here's a few ideas off the top of my head:

- Try running infer with `--no-filtering`
- Report on the `proc_name`/ `proc_desc`/`location` of the current procedure rather using `e.proc_desc` and so on. I think all of the checkers we have so far log errors that occur in a function `foo` called from `main` in `main` rather than in `foo` (we have a mechanism for displaying interprocedural traces that will show the path from `main` to `foo`). In principle, reporting the error from anywhere should work, but I haven't tried it.

@cristianoc's advice about disabling the the other checkers is also very important. I forgot to mention this in the documentation, but there's a limitation where we can only register one interprocedural checker at a time (otherwise, they clobber each other's results).",sblackshear,jvillard
514,2016-12-01 15:27:53,"Like @jvillard, I think it will be hard to tell without seeing more code, but here's a few ideas off the top of my head:

- Try running infer with `--no-filtering`
- Report on the `proc_name`/ `proc_desc`/`location` of the current procedure rather using `e.proc_desc` and so on. I think all of the checkers we have so far log errors that occur in a function `foo` called from `main` in `main` rather than in `foo` (we have a mechanism for displaying interprocedural traces that will show the path from `main` to `foo`). In principle, reporting the error from anywhere should work, but I haven't tried it.

@cristianoc's advice about disabling the the other checkers is also very important. I forgot to mention this in the documentation, but there's a limitation where we can only register one interprocedural checker at a time (otherwise, they clobber each other's results).",sblackshear,cristianoc
514,2016-12-01 17:22:59,"Thanks @sblackshear . 

- Running with  does not change anything.
- I don't get the second point clearly. My checker collects 's safety conditions and merges them into 's safety conditions. Each safety condition ( in the above code) has  and . Then, it prints out  all the collected errors using  when the parameter  is for . Can you give me a better way?",KihongHeo,sblackshear
514,2016-12-10 11:37:15,@sblackshear We solved our issue by collecting the starting points and ending points of the traces as you said. It works now though we did not apply the general `TraceDomain`. Thank you for help again.,skcho,sblackshear
508,2016-11-22 17:00:04,"@zhuowei I reproduced issue on my computer and I'm looking into the fix.
For now you can follow @jberdine suggestion",akotulski,jberdine
504,2017-03-21 17:36:19,Closing the issue. @kageiit: please re-open it is there is more to be done.,jeremydubreil,kageiit
493,2016-10-31 10:57:39,"@ddino Thanks for looking at this.

The code for decode_string is in here:

https://github.com/P-H-C/phc-winner-argon2/blob/1f8e9fdef0558ae539e0aa92abeac24ecac4264f/src/encoding.c
",technion,ddino
492,2016-11-06 07:22:19,"I dug a bit to make sure I'm not crazy. This is the file I was actually looking at some time ago (with @ddino):



This used to give a warning on line marked with HERE. It stopped giving a warning at commit 3fb8801b6c8672ad0b7819aeda74d1feb4325be7 (by @cristianoc).

In any case, even if the parent commit gives a warning on T3@HERE (which I want!), it does not give a warning on the following:



I don't understand why. I'm rather confused at this point. (**Edit**: Oh, it's perhaps because `G.go_call` has some specs, while `T2.f` doesn't.)
",rgrig,cristianoc
488,2016-12-06 09:38:25,"@jvillard has imported this pull request.  If you are a Facebook employee, you can view this diff [on Phabricator](https://phabricator.intern.facebook.com/D4284087).",facebook-github-bot,jvillard
